14
Generation 299 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 300 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 301 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 302 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 303 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 304 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 305 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 306 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 307 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 308 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 309 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 310 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 311 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 312 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 313 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 314 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 315 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 316 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 317 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 318 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 319 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 320 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 321 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 322 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 323 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 324 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 325 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 326 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 327 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 328 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 329 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 330 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 331 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 332 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 333 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 334 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 335 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 336 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 337 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 338 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 339 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 340 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 341 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 342 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 343 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 344 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 345 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 346 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 347 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 348 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 349 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 350 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 351 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 352 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 353 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 354 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 355 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 356 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 357 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 358 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 359 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 360 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 361 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 362 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 363 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 364 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 365 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 366 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 367 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 368 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 369 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 370 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 371 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 372 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 373 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 374 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 375 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 376 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 377 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 378 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 379 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 380 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 381 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 382 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 383 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 384 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 385 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 386 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 387 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 388 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 389 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 390 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 391 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 392 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 393 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 394 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 395 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 396 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 397 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 398 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 399 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 400 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 401 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 402 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 403 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 404 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 405 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 406 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 407 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 408 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 409 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 410 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 411 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 412 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 413 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 414 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 415 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 416 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 417 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 418 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 419 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 420 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 421 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 422 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 423 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 424 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 425 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 426 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 427 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 428 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 429 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 430 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 431 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 432 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 433 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 434 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 435 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 436 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 437 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 438 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 439 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 440 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 441 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 442 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 443 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 444 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 445 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 446 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 447 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 448 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 449 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 450 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 451 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 452 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 453 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 454 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 455 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 456 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 457 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 458 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 459 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 460 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 461 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 462 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 463 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 464 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 465 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 466 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 467 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 468 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 469 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 470 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 471 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 472 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 473 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 474 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 475 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 476 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 477 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 478 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 479 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 480 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 481 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 482 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 483 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 484 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 485 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 486 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 487 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 488 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 489 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 490 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 491 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 492 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 493 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 494 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 495 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 496 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 497 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 498 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 499 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
Generation 500 # of feats=3 Fitness=-0.248584349824 [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]
